Date/Time,Cogeneration:ElectricitySurplusSold [J](Hourly),Cogeneration:ElectricityPurchased [J](Hourly),Photovoltaic:ElectricityProduced [J](Hourly) 
 08/09  11:00:00,0.0,1119973.39905903,10468651.247676 
 08/09  12:00:00,396450.470969305,162450.18520525,11994815.2988754 
 08/09  13:00:00,2226548.18861857,0.0,14566985.0698334 
 08/09  14:00:00,1604591.92032319,0.0,14509482.9641489 
 08/09  15:00:00,366205.46577054,68787.7614419424,13386750.1810372 
 08/09  16:00:00,0.0,1941112.47305942,11433739.5362869 
 08/09  17:00:00,0.0,6298565.0676264,8055682.7770963 
 08/09  18:00:00,0.0,11764998.5493597,3857066.23505105 
 08/09  19:00:00,0.0,15472063.2044264,964706.145729513 
 08/09  20:00:00,0.0,16283099.1623247,59847.2439118685 
 08/09  21:00:00,0.0,15923924.7682639,0.0 
 08/09  22:00:00,0.0,14090371.9508587,0.0 
 08/09  23:00:00,0.0,11500319.4002579,0.0 
 08/09  24:00:00,0.0,9497968.63238299,0.0 
 08/10  01:00:00,0.0,7695735.52406459,0.0 
 08/10  02:00:00,0.0,6923021.14331102,0.0 
 08/10  03:00:00,0.0,6461888.35477605,0.0 
 08/10  04:00:00,0.0,6085466.82528343,0.0 
 08/10  05:00:00,0.0,6196803.24053152,0.0 
 08/10  06:00:00,0.0,7167210.59936828,61367.5248459331 
 08/10  07:00:00,0.0,7897981.2065524,723999.548641909 
 08/10  08:00:00,0.0,7360896.86299237,2474659.8852547 
 08/10  09:00:00,0.0,4149060.76163485,6499682.44221267 
 08/10  10:00:00,38011.9202234663,1009492.81014801,10284791.6051273 
 08/10  11:00:00,2313486.02739293,0.0,13689363.1662915 
 08/10  12:00:00,4552847.50257451,0.0,15844378.6274961 
 08/10  13:00:00,5373872.77587792,0.0,17061072.2950379 
 08/10  14:00:00,4033353.05073245,0.0,16370973.1572974 
 08/10  15:00:00,1346430.99400176,0.0,14370780.1300739 
 08/10  16:00:00,0.0,2055070.33799784,11343084.7922696 
 08/10  17:00:00,0.0,6864597.17030742,7535787.03350584 
 08/10  18:00:00,0.0,11705218.5797556,3960336.88247899 
 08/10  19:00:00,0.0,15238324.8213647,727425.024564695 
 08/10  20:00:00,0.0,15329980.9437826,40755.3584752109 
 08/10  21:00:00,0.0,14557347.9252277,0.0 
 08/10  22:00:00,0.0,12936464.4796916,0.0 
 08/10  23:00:00,0.0,10893788.5223884,0.0 
 08/10  24:00:00,0.0,9411205.65289696,0.0 
 08/11  01:00:00,0.0,7964794.61086494,0.0 
 08/11  02:00:00,0.0,6918090.08888253,0.0 
 08/11  03:00:00,0.0,6351318.28427485,0.0 
 08/11  04:00:00,0.0,5979185.89944151,0.0 
 08/11  05:00:00,0.0,6178178.66047687,0.0 
 08/11  06:00:00,0.0,7311228.98311955,100008.480592198 
 08/11  07:00:00,0.0,8239950.58753721,1471837.03501779 
 08/11  08:00:00,0.0,6746151.59191131,4391935.42651172 
 08/11  09:00:00,0.0,3179309.92001529,8199908.51583942 
 08/11  10:00:00,443867.310763645,181793.128799367,12113845.9807997 
 08/11  11:00:00,2147728.62928595,0.0,14352952.5295603 
 08/11  12:00:00,3665791.13524268,0.0,15994258.5200959 
 08/11  13:00:00,4777475.97397321,0.0,17678875.7766569 
 08/11  14:00:00,1309816.14644987,184315.509623584,14374555.6021148 
 08/11  15:00:00,0.0,3179802.248239,9945772.30988098 
 08/11  16:00:00,0.0,4835930.18224615,8559667.24748478 
 08/11  17:00:00,0.0,7020520.20285462,7363563.20132415 
 08/11  18:00:00,0.0,12232411.311115,3434870.15927311 
 08/11  19:00:00,0.0,15760836.6545224,702514.078704721 
 08/11  20:00:00,0.0,16195042.1141018,33713.7859761105 
 08/11  21:00:00,0.0,15238984.7540289,0.0 
 08/11  22:00:00,0.0,13523693.4385904,0.0 
 08/11  23:00:00,0.0,11312437.0179471,0.0 
 08/11  24:00:00,0.0,9602457.5238451,0.0 
 08/12  01:00:00,0.0,8187799.19626113,0.0 
 08/12  02:00:00,0.0,7369083.75938812,0.0 
 08/12  03:00:00,0.0,6907717.35556894,0.0 
 08/12  04:00:00,0.0,6687857.94835482,0.0 
 08/12  05:00:00,0.0,6877436.64330095,0.0 
 08/12  06:00:00,0.0,7968362.91391063,69963.4961810454 
 08/12  07:00:00,0.0,8983096.99141495,1103732.61826125 
 08/12  08:00:00,0.0,7340731.0287472,4551781.58381596 
 08/12  09:00:00,0.0,3549196.82668434,8579091.32460927 
 08/12  10:00:00,355102.685909022,374494.319032515,12353414.8457885 
 08/12  11:00:00,2797009.71178003,0.0,15303845.9326985 
 08/12  12:00:00,4292624.91256578,0.0,16792950.2775502 
 08/12  13:00:00,3596351.10223028,0.0,16261792.3857027 
 08/12  14:00:00,3586529.01054789,0.0,16652195.6338929 
 08/12  15:00:00,1198420.26292621,0.0,14514008.2710128 
 08/12  16:00:00,0.0,2080952.56797479,11488676.1670916 
 08/12  17:00:00,0.0,6934359.94824654,7619480.85447766 
 08/12  18:00:00,0.0,12189492.3211549,3633386.21405984 
 08/12  19:00:00,0.0,15833564.8628462,826219.850090427 
 08/12  20:00:00,0.0,16586802.641078,0.0 
 08/12  21:00:00,0.0,15760286.6553507,0.0 
 08/12  22:00:00,0.0,14312407.5073089,0.0 
 08/12  23:00:00,0.0,11969770.4758133,0.0 
 08/12  24:00:00,0.0,9808197.20217947,0.0 
 08/13  01:00:00,0.0,7911142.98428568,0.0 
 08/13  02:00:00,0.0,6954185.2946304,0.0 
 08/13  03:00:00,0.0,6526175.88322458,0.0 
 08/13  04:00:00,0.0,6271108.26533512,0.0 
 08/13  05:00:00,0.0,6508328.84654679,0.0 
 08/13  06:00:00,0.0,7455659.64351145,57172.7019543811 
 08/13  07:00:00,0.0,8589464.76850129,832154.181553152 
 08/13  08:00:00,0.0,7830964.17357285,2862653.14298343 
 08/13  09:00:00,0.0,3938916.10667566,7228190.51902062 
 08/13  10:00:00,631096.246339286,240142.472282773,11992666.0686873 
 08/13  11:00:00,3049198.75509218,0.0,14589354.9815898 
 08/13  12:00:00,4871590.69957636,0.0,16396676.7397008 
 08/13  13:00:00,5272905.09048578,0.0,16985536.912325 
 08/13  14:00:00,3869971.42988163,0.0,16096264.3010226 
 08/13  15:00:00,1687693.73783518,0.0,14529886.2335536 
 08/13  16:00:00,0.0,2016727.71778219,11382118.6325623 
 08/13  17:00:00,0.0,6835044.80069821,7554074.11713727 
 08/13  18:00:00,0.0,12015694.6644574,3661896.81995387 
 08/13  19:00:00,0.0,15776502.5410019,760630.628488839 
 08/13  20:00:00,0.0,15827569.9357464,0.0 
 08/13  21:00:00,0.0,14646398.8729,0.0 
 08/13  22:00:00,0.0,13688094.7758325,0.0 
 08/13  23:00:00,0.0,11093814.8791323,0.0 
 08/13  24:00:00,0.0,8369220.30889266,0.0 
 08/14  01:00:00,0.0,6497166.17227157,0.0 
 08/14  02:00:00,0.0,5795897.59410621,0.0 
 08/14  03:00:00,0.0,5453615.60253899,0.0 
 08/14  04:00:00,0.0,5221202.96096225,0.0 
 08/14  05:00:00,0.0,5385316.00706965,0.0 
 08/14  06:00:00,0.0,6344053.31133528,25664.7333644848 
 08/14  07:00:00,0.0,7495759.47258793,225057.419240175 
 08/14  08:00:00,0.0,7932527.69556644,496317.341693448 
 08/14  09:00:00,0.0,6335665.62046761,1681518.7070892 
 08/14  10:00:00,0.0,3729150.31832729,4759447.88411051 
 08/14  11:00:00,72828.1161804734,1548404.38618002,7643341.37863098 
 08/14  12:00:00,3212454.30446947,0.0,12879327.0021864 
 08/14  13:00:00,4438708.75436718,0.0,14432323.6196534 
 08/14  14:00:00,4906989.39723021,0.0,15301811.4499726 
 08/14  15:00:00,217670.692809911,787336.855524192,10008837.3680166 
 08/14  16:00:00,0.0,2121021.24477966,9267036.32006815 
 08/14  17:00:00,0.0,5109669.34788589,8094518.68764625 
 08/14  18:00:00,0.0,10839665.2397002,3729865.71179084 
 08/14  19:00:00,0.0,13938040.4308931,898880.879372052 
 08/14  20:00:00,0.0,14047574.3842221,0.0 
 08/14  21:00:00,0.0,13438639.5801977,0.0 
 08/14  22:00:00,0.0,12228769.3125755,0.0 
 08/14  23:00:00,0.0,10257006.2833981,0.0 
 08/14  24:00:00,0.0,8515807.95031983,0.0 
 08/15  01:00:00,0.0,6927198.07204767,0.0 
 08/15  02:00:00,0.0,6049467.65148018,0.0 
 08/15  03:00:00,0.0,5530412.87621958,0.0 
 08/15  04:00:00,0.0,5207919.8410117,0.0 
 08/15  05:00:00,0.0,5359481.6195842,0.0 
 08/15  06:00:00,0.0,6342108.83970335,63056.0232084721 
 08/15  07:00:00,0.0,7362125.44257084,1126367.05645332 
 08/15  08:00:00,0.0,5665874.33906243,4465443.58988277 
 08/15  09:00:00,0.0,1828027.71260298,8600459.27882363 
 08/15  10:00:00,1471421.53350245,0.0,12131334.0429781 
 08/15  11:00:00,3334280.02455598,0.0,14047992.9955335 
 08/15  12:00:00,5380472.47069303,0.0,16264795.3227964 
 08/15  13:00:00,4198059.9726909,0.0,15432149.0260257 
 08/15  14:00:00,4835154.71363396,0.0,16633921.5826678 
 08/15  15:00:00,2856069.42703281,0.0,15166209.7992339 
 08/15  16:00:00,22272.2793570459,1429222.0416152,11587546.8631926 
 08/15  17:00:00,0.0,6230208.10737196,7789299.47515825 
 08/15  18:00:00,0.0,11581442.9071754,3672444.69267561 
 08/15  19:00:00,0.0,15098893.2486424,661058.733651158 
 08/15  20:00:00,0.0,14559261.0539108,0.0 
 08/15  21:00:00,0.0,13559460.5189298,0.0 
 08/15  22:00:00,0.0,12283098.8920693,0.0 
 08/15  23:00:00,0.0,10225153.8354605,0.0 
 08/15  24:00:00,0.0,8165352.21052941,0.0 
 08/16  01:00:00,0.0,6633854.50288308,0.0 
 08/16  02:00:00,0.0,5740506.22240339,0.0 
 08/16  03:00:00,0.0,5175325.46832647,0.0 
 08/16  04:00:00,0.0,4808729.05348247,0.0 
 08/16  05:00:00,0.0,4892979.54872924,0.0 
 08/16  06:00:00,0.0,5830831.21295238,61625.096301271 
 08/16  07:00:00,0.0,6870513.87825155,1161545.5293105 
 08/16  08:00:00,0.0,4964102.0405666,4673547.92425651 
 08/16  09:00:00,122264.304980971,1020246.88608517,8861984.24587613 
 08/16  10:00:00,2833560.7855238,0.0,12721825.9791449 
 08/16  11:00:00,5741932.01967041,0.0,15678438.3488648 
 08/16  12:00:00,7446036.99842968,0.0,17393838.0890564 
 08/16  13:00:00,7643122.36947531,0.0,17952447.498731 
 08/16  14:00:00,6440258.79735632,0.0,17200983.2962469 
 08/16  15:00:00,3489752.97856831,0.0,14980325.8649149 
 08/16  16:00:00,180930.972482556,902288.610086557,11608949.6239169 
 08/16  17:00:00,0.0,5852123.67754467,7889368.42281432 
 08/16  18:00:00,0.0,11302408.0720325,3706428.05052242 
 08/16  19:00:00,0.0,14809282.2033763,599774.571626278 
 08/16  20:00:00,0.0,14210091.0985464,0.0 
 08/16  21:00:00,0.0,13229494.6506407,0.0 
 08/16  22:00:00,0.0,11747726.1108618,0.0 
 08/16  23:00:00,0.0,9490099.40253192,0.0 
 08/16  24:00:00,0.0,7733942.13407386,0.0 
 08/17  01:00:00,0.0,6395693.73742288,0.0 
 08/17  02:00:00,0.0,5628941.52103844,0.0 
 08/17  03:00:00,0.0,5063051.48237746,0.0 
 08/17  04:00:00,0.0,4634456.43455185,0.0 
 08/17  05:00:00,0.0,4700449.13007694,0.0 
 08/17  06:00:00,0.0,5625590.43538664,48155.7878817506 
 08/17  07:00:00,0.0,6590359.18368287,1211899.95163206 
 08/17  08:00:00,0.0,4399382.73869944,4883292.12001977 
 08/17  09:00:00,342666.797097892,579421.933080316,9188548.09281242 
 08/17  10:00:00,3371069.40930831,0.0,13045252.0153242 
 08/17  11:00:00,6109604.49682404,0.0,16010332.372002 
 08/17  12:00:00,7452525.0668941,0.0,17670474.5128629 
 08/17  13:00:00,7478103.68191579,0.0,18067162.53835 
 08/17  14:00:00,6096118.01160131,0.0,17212128.6295521 
 08/17  15:00:00,2887232.47234159,0.0,14974795.7605085 
 08/17  16:00:00,0.0,1607063.41582713,11257132.5500483 
 08/17  17:00:00,0.0,6242151.18138955,7871977.65780812 
 08/17  18:00:00,0.0,11572656.7840036,3785491.38892431 
 08/17  19:00:00,0.0,15271161.9553138,619501.110334648 
 08/17  20:00:00,0.0,14522779.6367191,0.0 
 08/17  21:00:00,0.0,13454633.1817093,0.0 
 08/17  22:00:00,0.0,11710543.0280016,0.0 
 08/17  23:00:00,0.0,9741534.80939258,0.0 
 08/17  24:00:00,0.0,7654391.34820753,0.0 
 08/18  01:00:00,0.0,5889148.9919834,0.0 
 08/18  02:00:00,0.0,4992222.38209208,0.0 
 08/18  03:00:00,0.0,4517425.44558425,0.0 
 08/18  04:00:00,0.0,4282094.40126928,0.0 
 08/18  05:00:00,0.0,4451626.01828724,0.0 
 08/18  06:00:00,0.0,5389356.04410886,60270.9888842863 
 08/18  07:00:00,0.0,6237231.47306145,1135487.69961731 
 08/18  08:00:00,0.0,4345438.82653812,4703205.33420905 
 08/18  09:00:00,201041.029561493,667599.030040938,8897609.59667012 
 08/18  10:00:00,2924035.40620438,0.0,12657939.9957561 
 08/18  11:00:00,5241184.46471509,0.0,15346843.203208 
 08/18  12:00:00,7057096.10673287,0.0,17440483.9408704 
 08/18  13:00:00,7368783.38104575,0.0,18113787.4937917 
 08/18  14:00:00,5554616.43188538,0.0,16886426.3552577 
 08/18  15:00:00,1351082.00683669,207680.358099702,13140209.307762 
 08/18  16:00:00,0.0,4053280.08785713,8267058.08448532 
 08/18  17:00:00,0.0,8703506.94965265,4358792.60085638 
 08/18  18:00:00,0.0,11533892.3528999,3088144.05062365 
 08/18  19:00:00,0.0,14413331.9622429,741473.285117916 
 08/18  20:00:00,0.0,13858966.1788949,0.0 
 08/18  21:00:00,0.0,12803170.3383772,0.0 
 08/18  22:00:00,0.0,11476245.4589993,0.0 
 08/18  23:00:00,0.0,9480563.86182394,0.0 
 08/18  24:00:00,0.0,7597519.4558608,0.0 
 08/19  01:00:00,0.0,6101729.10963276,0.0 
 08/19  02:00:00,0.0,5382965.04144384,0.0 
 08/19  03:00:00,0.0,4913281.63888154,0.0 
 08/19  04:00:00,0.0,4584014.11454098,0.0 
 08/19  05:00:00,0.0,4651814.79418789,0.0 
 08/19  06:00:00,0.0,5587571.18589855,49556.2420491924 
 08/19  07:00:00,0.0,6653297.59674416,1124014.64509139 
 08/19  08:00:00,0.0,4813510.66357201,4644126.71124305 
 08/19  09:00:00,0.0,1259615.60592627,8799486.80959989 
 08/19  10:00:00,2023034.95901678,0.0,12468528.213172 
 08/19  11:00:00,5095791.81892807,0.0,15503427.4009544 
 08/19  12:00:00,6771675.61258074,0.0,17142342.3980453 
 08/19  13:00:00,6967322.94297175,0.0,17521672.4751218 
 08/19  14:00:00,5885570.72364949,0.0,16880997.7743569 
 08/19  15:00:00,3299983.74100167,0.0,14862200.8280538 
 08/19  16:00:00,199126.061425318,944572.561387744,11637413.9101113 
 08/19  17:00:00,0.0,6265736.1308713,7527246.34888393 
 08/19  18:00:00,0.0,11582243.2678225,3326251.36052834 
 08/19  19:00:00,0.0,14666514.105592,663133.117801101 
 08/19  20:00:00,0.0,14192600.3301406,0.0 
 08/19  21:00:00,0.0,13267810.0441888,0.0 
 08/19  22:00:00,0.0,11825012.876061,0.0 
 08/19  23:00:00,0.0,9712748.71992014,0.0 
 08/19  24:00:00,0.0,7741915.90567387,0.0 
 08/20  01:00:00,0.0,6073782.94538824,0.0 
 08/20  02:00:00,0.0,5212472.46189057,0.0 
 08/20  03:00:00,0.0,4831501.34160402,0.0 
 08/20  04:00:00,0.0,4478394.43114833,0.0 
 08/20  05:00:00,0.0,4499327.36217554,0.0 
 08/20  06:00:00,0.0,5470173.18259616,60432.1655601374 
 08/20  07:00:00,0.0,6597860.4117836,1093709.00028874 
 08/20  08:00:00,0.0,4912641.33956003,4576021.15443794 
 08/20  09:00:00,70212.3733473136,1121981.14254112,8776134.57816184 
 08/20  10:00:00,2553712.82963309,0.0,12619912.8868299 
 08/20  11:00:00,5456863.57200591,0.0,15503721.5316963 
 08/20  12:00:00,7055781.05437614,0.0,17101091.4688083 
 08/20  13:00:00,7221449.74680002,0.0,17557555.0344409 
 08/20  14:00:00,6065260.29527609,0.0,16838288.6728777 
 08/20  15:00:00,3361532.45719304,0.0,14788674.9723245 
 08/20  16:00:00,198568.752775241,915398.886902306,11554137.645999 
 08/20  17:00:00,0.0,5999246.46200295,7548146.418154 
 08/20  18:00:00,0.0,11231004.0079978,3671526.59052871 
 08/20  19:00:00,0.0,14569795.9634071,568786.911408622 
 08/20  20:00:00,0.0,13897406.1768054,0.0 
 08/20  21:00:00,0.0,12838411.2750557,0.0 
 08/20  22:00:00,0.0,11521147.9429695,0.0 
 08/20  23:00:00,0.0,9410689.52646388,0.0 
 08/20  24:00:00,0.0,7372532.75552086,0.0 
 08/21  01:00:00,0.0,5684490.57665857,0.0 
 08/21  02:00:00,0.0,4910740.43369846,0.0 
 08/21  03:00:00,0.0,4544311.61151469,0.0 
 08/21  04:00:00,0.0,4170341.75775746,0.0 
 08/21  05:00:00,0.0,4266227.76231532,0.0 
 08/21  06:00:00,0.0,5270554.49076863,53631.9040859529 
 08/21  07:00:00,0.0,6256926.6554306,1097061.12067873 
 08/21  08:00:00,0.0,4328635.88705265,4581933.096089 
 08/21  09:00:00,215721.371417801,639791.553325767,8742528.51124515 
 08/21  10:00:00,3088688.85525428,0.0,12525122.3263936 
 08/21  11:00:00,5691345.72714104,0.0,15418641.0709932 
 08/21  12:00:00,7019331.99480432,0.0,17127069.0108497 
 08/21  13:00:00,7117530.0656574,0.0,17691022.6524996 
 08/21  14:00:00,5763446.25745548,0.0,16928810.2132364 
 08/21  15:00:00,2846473.74644306,0.0,14772285.4252171 
 08/21  16:00:00,32246.0645124701,1464624.91848186,11418008.5323659 
 08/21  17:00:00,0.0,6822492.54996361,7233673.10130687 
 08/21  18:00:00,0.0,11820934.0331917,3521974.18142689 
 08/21  19:00:00,0.0,15212241.0596848,518806.814701285 
 08/21  20:00:00,0.0,14530140.9952841,0.0 
 08/21  21:00:00,0.0,13376051.4779979,0.0 
 08/21  22:00:00,0.0,11924561.019839,0.0 
 08/21  23:00:00,0.0,9702156.69426279,0.0 
 08/21  24:00:00,0.0,7735856.30500811,0.0 
 08/22  01:00:00,0.0,6327182.38743863,0.0 
 08/22  02:00:00,0.0,5509066.75792445,0.0 
 08/22  03:00:00,0.0,4938719.83320347,0.0 
 08/22  04:00:00,0.0,4572109.46388892,0.0 
 08/22  05:00:00,0.0,4837296.59414453,0.0 
 08/22  06:00:00,0.0,5779116.14102313,52024.08048273 
 08/22  07:00:00,0.0,6701883.51939677,921659.510174956 
 08/22  08:00:00,0.0,5296532.6456026,3912173.48801027 
 08/22  09:00:00,0.0,1618186.57723804,7994306.97159875 
 08/22  10:00:00,160852.276287362,239625.483051078,9535322.56001668 
 08/22  11:00:00,1171695.86116805,0.0,11200554.6805745 
 08/22  12:00:00,1422911.72576099,0.0,11792719.3147504 
 08/22  13:00:00,5622312.51297605,0.0,16473210.9671449 
 08/22  14:00:00,2812842.69525543,0.0,14335619.6947248 
 08/22  15:00:00,303593.034841205,313110.689060522,12047760.7379025 
 08/22  16:00:00,0.0,3049480.46687319,9751253.97130436 
 08/22  17:00:00,0.0,7609255.70006483,6437657.28471443 
 08/22  18:00:00,0.0,12704366.8865307,1977435.57965733 
 08/22  19:00:00,0.0,14655545.9682302,257038.010713213 
 08/22  20:00:00,0.0,14361124.6939678,0.0 
 08/22  21:00:00,0.0,13515913.4194116,0.0 
 08/22  22:00:00,0.0,12292369.0165943,0.0 
 08/22  23:00:00,0.0,10391156.9441898,0.0 
 08/22  24:00:00,0.0,8616160.04937544,0.0 
 08/23  01:00:00,0.0,7192027.30708508,0.0 
 08/23  02:00:00,0.0,6411613.89076389,0.0 
 08/23  03:00:00,0.0,5889096.55277494,0.0 
 08/23  04:00:00,0.0,5831003.28328091,0.0 
 08/23  05:00:00,0.0,5943539.20638927,0.0 
 08/23  06:00:00,0.0,6824131.229915,56206.3058751958 
 08/23  07:00:00,0.0,7766661.61154332,1108858.59412734 
 08/23  08:00:00,0.0,6370382.09918682,4072142.19664952 
 08/23  09:00:00,0.0,4811436.81437638,5286641.24830063 
 08/23  10:00:00,0.0,3025665.41420742,7121857.93270864 
 08/23  11:00:00,0.0,2808500.10259296,7520342.49004721 
 08/23  12:00:00,0.0,2888152.30685088,7537747.94702919 
 08/23  13:00:00,0.0,4446483.82712954,5798160.34897053 
 08/23  14:00:00,0.0,4351148.07014423,5985717.08774331 
 08/23  15:00:00,0.0,4742559.31763008,5609227.98385714 
 08/23  16:00:00,0.0,5825741.98479335,4756522.35391988 
 08/23  17:00:00,0.0,7912907.3368014,3617176.50738722 
 08/23  18:00:00,0.0,11271909.1537079,1259567.0336683 
 08/23  19:00:00,0.0,12929089.3068038,531580.766377675 
 08/23  20:00:00,0.0,13138528.4217119,0.0 
 08/23  21:00:00,0.0,12744861.9714752,0.0 
 08/23  22:00:00,0.0,11453458.4919767,0.0 
 08/23  23:00:00,0.0,9553269.91876021,0.0 
 08/23  24:00:00,0.0,7889870.87591491,0.0 
 08/24  01:00:00,0.0,6578813.03765141,0.0 
 08/24  02:00:00,0.0,6018935.92368025,0.0 
 08/24  03:00:00,0.0,5730065.58729169,0.0 
 08/24  04:00:00,0.0,5480897.61777612,0.0 
 08/24  05:00:00,0.0,5664283.8728138,0.0 
 08/24  06:00:00,0.0,6636084.36157377,49230.1710705134 
 08/24  07:00:00,0.0,7415671.94286258,769857.473103786 
 08/24  08:00:00,0.0,6599012.39847162,3068399.51379598 
 08/24  09:00:00,0.0,3310869.59510699,6886606.16477808 
 08/24  10:00:00,68208.9751250177,478345.153096012,10270563.6871698 
 08/24  11:00:00,1951186.09919903,0.0,12821261.2196798 
 08/24  12:00:00,5010236.66137366,0.0,15957081.0090905 
 08/24  13:00:00,4774584.88385135,0.0,16014001.2590291 
 08/24  14:00:00,795241.958613547,580676.436493504,11268234.0259054 
 08/24  15:00:00,0.0,3206109.00598249,6953736.65123563 
 08/24  16:00:00,0.0,2931198.68102722,8088571.33946018 
 08/24  17:00:00,0.0,6748108.73327908,5472685.85175876 
 08/24  18:00:00,0.0,10986107.3963204,2120931.867212 
 08/24  19:00:00,0.0,12663174.1617918,467755.069816748 
 08/24  20:00:00,0.0,12278002.8693609,0.0 
 08/24  21:00:00,0.0,11528832.8876752,0.0 
 08/24  22:00:00,0.0,10405604.8568639,0.0 
 08/24  23:00:00,0.0,8666378.73507541,0.0 
 08/24  24:00:00,0.0,6921678.60853017,0.0 
 08/25  01:00:00,0.0,5482090.48862407,0.0 
 08/25  02:00:00,0.0,4921926.82663796,0.0 
 08/25  03:00:00,0.0,4600111.15775925,0.0 
 08/25  04:00:00,0.0,4217318.55581713,0.0 
 08/25  05:00:00,0.0,4340800.40871765,0.0 
 08/25  06:00:00,0.0,5332564.76171187,0.0 
 08/25  07:00:00,0.0,6171242.9671595,957042.609272066 
 08/25  08:00:00,0.0,5160118.5764397,3827075.29606968 
 08/25  09:00:00,0.0,1652501.32629506,7753654.16016446 
 08/25  10:00:00,1729698.98860685,0.0,11493466.2231371 
 08/25  11:00:00,4611072.88458382,0.0,14523164.4517804 
 08/25  12:00:00,6278039.58073266,0.0,16392276.285135 
 08/25  13:00:00,6840350.55897658,0.0,17238715.7868487 
 08/25  14:00:00,5608342.04843657,0.0,16443594.4800899 
 08/25  15:00:00,2857616.36741341,0.0,14454206.5565655 
 08/25  16:00:00,53910.7893468507,1600152.1662804,11038706.3338101 
 08/25  17:00:00,0.0,6934928.10659968,6922275.69638695 
 08/25  18:00:00,0.0,11743927.9169968,3530624.31175657 
 08/25  19:00:00,0.0,15027424.8960547,479718.312513311 
 08/25  20:00:00,0.0,14392251.6407197,0.0 
 08/25  21:00:00,0.0,13368013.9819655,0.0 
 08/25  22:00:00,0.0,12053464.2436572,0.0 
 08/25  23:00:00,0.0,10042208.1315687,0.0 
 08/25  24:00:00,0.0,8198078.63362657,0.0 
 08/26  01:00:00,0.0,6755203.44220194,0.0 
 08/26  02:00:00,0.0,6061942.52828853,0.0 
 08/26  03:00:00,0.0,5592278.4909848,0.0 
 08/26  04:00:00,0.0,5182344.76176362,0.0 
 08/26  05:00:00,0.0,5306465.8735715,0.0 
 08/26  06:00:00,0.0,6294510.34766684,0.0 
 08/26  07:00:00,0.0,7529172.11789335,954363.398466255 
 08/26  08:00:00,0.0,6084417.52440138,4337569.6574961 
 08/26  09:00:00,0.0,2466618.17506614,8437212.5461766 
 08/26  10:00:00,1082048.10003889,19347.8231490647,12178400.5410956 
 08/26  11:00:00,3746736.9267253,0.0,14919169.9514886 
 08/26  12:00:00,5122667.03793253,0.0,16575129.0071242 
 08/26  13:00:00,5374678.33095851,0.0,17253954.7368083 
 08/26  14:00:00,3698492.86885651,0.0,16077852.3590103 
 08/26  15:00:00,77079.184697159,616298.994800503,12167271.044326 
 08/26  16:00:00,0.0,2327905.52042329,11153015.7127439 
 08/26  17:00:00,0.0,9281360.48220335,4901459.0635502 
 08/26  18:00:00,0.0,13123995.0021401,1787239.39132466 
 08/26  19:00:00,0.0,15108203.4881997,328467.751158886 
 08/26  20:00:00,0.0,14729353.6171597,0.0 
 08/26  21:00:00,0.0,13945727.3072043,0.0 
